UniprotID_TF	UniprotID_Target	NCBI_GeneID_TF	NCBI_GeneID_Target	Name_TF	Name_Target	Detection_method	PubmedID	Organism	Source_database	Small-scale_evidence	TF_TFLink_ortho	TF_nonTFLink_ortho	Target_TFLink_ortho	Target_nonTFLink_ortho	source
A5JNG8	Q504C0	792333	554104	nanog	uchl3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P15374;Mm:Q9JKB1;Mm:P58321;Rn:D4ABI6	Dm:M9PE40	tf-link
F1QDF2	F1QQ57	-	-	sall4	plekha8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q96JA3;Mm:Q80W71;Rn:D3ZY60	-	tf-link
Q9I9P9	A0A2R8RKM6	30639	-	smad2	tmem164	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B0V2S9	792333	558069	nanog	ctnnd2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	E7F3U3	30481	555840	gata1a	pdk1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q15118;Mm:Q8BFP9;Rn:F1MA54	-	tf-link
Q9I9P9	F1R2X7	30639	100034656	smad2	si:dkey-211g8.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	E7F1A0	30639	322468	smad2	chs1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q08BY9	30481	556495	gata1a	clgn	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:P52194	-	tf-link
F1QDF2	A1A5H8	-	407620	sall4	yes1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Mm:Q04736;Rn:F1LM93	-	tf-link
Q6TEL1	B8A4V9	322275	797213	rad21a	si:ch211-42i9.8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9P278;Rn:D3Z8I3	Mm:D3YUC5	tf-link
A5JNG8	Q7ZUW4	792333	378724	nanog	arf5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q1LV81	792333	-	nanog	safb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q14151;Hs:Q15424;Mm:Q80YR5;Rn:A0A0G2JZI0;Rn:M0R6E6	Mm:S4R1M2	tf-link
Q9I9P9	B0S5G3	30639	100125749	smad2	clstn2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A286YBU1	792333	-	nanog	agap1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UPQ3;Mm:Q8BXK8	Rn:A0A0G2K847	tf-link
A5JNG8	O42248	792333	30722	nanog	gnb2l1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P63244;Ce:Q21215;Dm:O18640;Mm:P68040;Rn:P63245;Sc:P38011	Rn:A0A0G2JZE6	tf-link
F1QDF2	E7F065	-	555573	sall4	si:dkey-191m6.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9P9	A9C3S0	30639	100004018	smad2	si:ch211-198n5.11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	H0WF90	322275	-	rad21a	znf1047	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	X1WCD5	393202	-	hif1ab	si:ch211-273k1.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q6JAA4	A0A140LFP1	415104	101882678	ctcf	si:ch73-223f5.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	-	-	tf-link
A5JNG8	F1RCT9	792333	404602	nanog	phox2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O14813;Mm:Q62066	Rn:G3V8L2	tf-link
Q9I9P9	B0BLX4	30639	559776	smad2	fbxo2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1QI18	-	-	sall4	cited1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	F1QC03	-	564246	sall4	zyx	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q15942;Mm:Q62523;Rn:D4A7U1	-	tf-link
A5JNG8	K7DY37	792333	327404	nanog	arid4a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P29374;Mm:F8VPQ2	Rn:A0A0G2K094	tf-link
Q9I9P9	A0A0G2LA96	30639	-	smad2	gramd1ba	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A1YB07	30639	558920	smad2	amotl2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y2J4	Mm:B8JK87;Rn:A0A0G2KAV3	tf-link
F1QDF2	E7FFB0	-	101886434	sall4	hmgxb3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Mm:G3X9M3	Rn:F1MAL8	tf-link
Q6EHI4	Q7SZP1	393202	335842	hif1ab	tsc22d1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q9I9P9	Q1L9F0	30639	-	smad2	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	Q1LYE0	30639	562490	smad2	swap70b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UH65;Mm:Q6A028;Rn:D3ZRE7	-	tf-link
Q9I9E1	B0S766	57930	570149	foxh1	zmym2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UBW7;Mm:Q9CU65	Rn:D4A3R6	tf-link
Q6EHI4	Q6NXD2	393202	405840	hif1ab	chmp2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q6P0E1	Q6DGZ2	378723	436668	sox2	faimb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
A5JNG8	A0A0R4ISV1	792333	571772	nanog	heatr5b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9P2D3;Mm:Q8C547;Rn:F1LST0	Dm:Q7KSW1	tf-link
Q9I9P9	F1QDG9	30639	-	smad2	smyd1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	Q6DGI1	30639	436805	smad2	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q08BL9	-	768198	sall4	klhl24a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	F1QB81	57930	100320914	foxh1	slf2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q90X37	57930	359827	foxh1	ier5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q5VY09;Mm:O89113	-	tf-link
Q9I9E1	Q5TZ18	57930	567779	foxh1	nav3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QS46	792333	558911	nanog	nol7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UMY1;Mm:Q9D7Z3	-	tf-link
Q9I9E1	Q1RLR5	57930	678650	foxh1	bcl11aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H165;Rn:D3ZSY3	Mm:Q5STS9	tf-link
Q6TEL1	Q561X2	322275	613145	rad21a	tmed9	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9BVK6;Mm:Q99KF1;Rn:Q5I0E7	-	tf-link
Q9I9E1	F1Q919	57930	564664	foxh1	fam117aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q7TNF9	-	tf-link
A5JNG8	A5WW46	792333	571606	nanog	atmin	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O43313;Mm:Q6P9S1	Rn:A0A0G2K752	tf-link
Q9I9P9	A0A0R4ILF8	30639	-	smad2	ap1s3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B3DHW2	792333	415099	nanog	rela	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IST8	792333	-	nanog	trmt9b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6JAA4	F1QD99	415104	-	ctcf	si:ch211-241f5.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	-	-	tf-link
Q9I9P9	A0A0R4IKF7	30639	566675	smad2	suox	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P51687;Ce:Q9XTQ8;Dm:Q9VWP4;Mm:Q8R086;Rn:G3V6R5	-	tf-link
A5JNG8	A0A286Y917	792333	562517	nanog	anln	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F6NTM9	792333	560862	nanog	ppp1r9a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9ULJ8;Mm:H3BJD6;Rn:O35867	-	tf-link
A5JNG8	A4JYR5	792333	554810	nanog	cd22	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	E7F9Y0	30481	100320152	gata1a	steap3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7FGY3	57930	558290	foxh1	si:dkey-30j16.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TBG9;Mm:Q8BGN8	Rn:P22831	tf-link
Q9I9E1	Q9W6E0	57930	30119	foxh1	frzb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q92765;Mm:P97401	Rn:B2GUW1	tf-link
A5JNG8	Q7SX89	792333	393498	nanog	spryd7b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F254	792333	563008	nanog	cpda	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B3DJF8	792333	570661	nanog	LOC570661	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IN44	792333	-	nanog	pdlim5a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96HC4;Mm:Q8CI51;Rn:Q62920	-	tf-link
Q9I9E1	Q6P0I2	57930	406445	foxh1	psma8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O14818;Ce:Q95005;Dm:P22769;Mm:Q9Z2U0;Rn:A0A0G2K0W9;Sc:P40303	-	tf-link
A5JNG8	A9JRT4	792333	321832	nanog	ube2d3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P61077;Rn:P61078	Mm:A0A0G2JGL0	tf-link
A5JNG8	F1QKP6	792333	559101	nanog	enc1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O14682;Mm:O35709;Rn:Q6DKY8	-	tf-link
Q05AJ3	A0A0R4IMP0	30481	402989	gata1a	u2af2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A0A2R8PYH2	-	-	sall4	arfgef3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	F1R105	-	-	sall4	smtnl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q2TAL5;Mm:Q8CI12;Rn:D3ZUC1	-	tf-link
Q9I9E1	Q503J8	57930	-	foxh1	men1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:O88559;Rn:Q9WVR8	Hs:A0A5F9ZHS3;Dm:Q8SXU2	tf-link
Q05AJ3	X1WEA3	30481	100329702	gata1a	ulk2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8IYT8;Mm:Q9QY01;Rn:D3Z9J7	Dm:Q9VU14	tf-link
A5JNG8	F1Q6G4	792333	-	nanog	ppp1r9alb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	Q1LUV8	322275	-	rad21a	trappc3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Dm:Q9VSY8;Mm:O55013;Rn:Q5U1Z2;Sc:P36149	Hs:A0A087WWM0;Ce:P34605	tf-link
Q90270	A0A0R4IQE1	30333	100330433	pou5f1	txndc11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6PKC3;Ce:G5ECV3;Dm:Q9VSG9;Mm:Q8K2W3;Rn:B2RYB1	-	tf-link
Q98TU2	A0A0R4IDS8	64603	-	eomesa	bmper	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9E1	A0A2R8QBC2	57930	570187	foxh1	si:dkeyp-34c12.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IMR9	792333	378872	nanog	fam49a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q801E1	57930	373869	foxh1	vax2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UIW0;Mm:Q9WTP9;Rn:G3V7R0	-	tf-link
F1QDF2	E7F2H2	-	-	sall4	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	A0A0R4IL29	792333	321315	nanog	calr3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	F1QYX1	30481	-	gata1a	myo10l3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F0R9	792333	323346	nanog	sin3ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q7ZYX7	792333	327330	nanog	psmd7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P51665;Ce:O61792;Dm:P26270;Mm:P26516;Rn:D4AEH3;Sc:Q08723	-	tf-link
Q6TEL1	E7F590	322275	563215	rad21a	vps41	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QL30	792333	553384	nanog	cox10	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q12887;Ce:K8ES01;Dm:Q9VKZ1;Mm:Q8CFY5;Rn:F1LVF4	-	tf-link
Q05AJ3	I3IRX0	30481	-	gata1a	rnf8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A2BGW2	792333	-	nanog	si:dkey-174n20.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IIR5	792333	553780	nanog	mapk15	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TD08;Dm:Q9W354;Mm:Q80Y86	Ce:Q11179	tf-link
Q98TU2	F1QWV3	64603	-	eomesa	igsf9b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
A5JNG8	F1QCL7	792333	562774	nanog	p4ha1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q6DRK7	57930	-	foxh1	plk1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P53350;Ce:Q9N2L7;Ce:P34331;Dm:P52304;Mm:Q07832;Rn:A0A140TAD2	-	tf-link
A5JNG8	A0A2R8Q1W5	792333	100003679	nanog	keap1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q14145;Mm:Q9Z2X8;Rn:G3V8U2	-	tf-link
Q9I9E1	A2CEZ0	57930	-	foxh1	si:dkey-251i10.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q98TU2	A0A0B5GNT7	64603	-	eomesa	bmp16	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9P9	A0A2R8QHH3	30639	-	smad2	eps15l1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q7ZUF8	792333	405758	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	Q804W2	30639	402807	smad2	pvalb7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q1LVG4	792333	245700	nanog	insrb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F1U2	792333	100005174	nanog	dnmbp	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B7SEE0	792333	564854	nanog	irf3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:P70671;Rn:Q5XIB0	-	tf-link
F1QDF2	E7F0E8	-	558395	sall4	xpo1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6TEL1	B0S5M3	322275	-	rad21a	osbpl11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9BXB4;Mm:G5E8A0;Rn:B5DF74	-	tf-link
A5JNG8	F1Q993	792333	-	nanog	asb5b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QYX2	792333	-	nanog	ufsp1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6NVU6;Dm:Q4V6M7;Mm:Q9CZP0;Rn:M0RCY7	-	tf-link
A5JNG8	A0A0R4IC20	792333	103908774	nanog	si:ch211-276i12.9	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A0A2R8QEH0	30639	-	smad2	si:ch1073-140o9.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	X1WGP9	792333	560290	nanog	patz1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9HBE1;Rn:D3ZX15	Mm:Q5NBY9	tf-link
Q9I9P9	F1RB22	30639	-	smad2	alas1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P13196;Mm:Q8VC19;Rn:A0A0G2K962	-	tf-link
Q98TU2	A5WWD4	64603	-	eomesa	si:dkey-61l1.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9E1	Q6P5J6	57930	326793	foxh1	lrrc42	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y546;Mm:Q8R2U7;Rn:Q4KM95	-	tf-link
Q9I9P9	A4QNW6	30639	100037318	smad2	cerkl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q49MI3;Mm:A2AQH1	Rn:M0R652	tf-link
A5JNG8	I3IRX1	792333	561242	nanog	march7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6P995;Mm:Q14CH0;Rn:D3ZTG3	-	tf-link
Q6P0E1	Q6TGY6	378723	-	sox2	pabpc1l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
Q9I9P9	E7F842	30639	-	smad2	kcnab2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1QF97	30639	100003543	smad2	spdef	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q90ZE4	57930	58026	foxh1	psen2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P49810;Mm:Q3U4P5;Rn:O88777	-	tf-link
Q9I9E1	A0A286Y977	57930	-	foxh1	inpp4ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7EZ01	792333	560325	nanog	lrig1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96JA1;Mm:P70193	Rn:D3ZD84	tf-link
F1QDF2	X1WE43	-	-	sall4	plekhg2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6P0E1	E9QGJ5	378723	563198	sox2	gdpd2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
F1QDF2	P0C8M3	-	798425	sall4	svbp	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q8N300;Mm:Q99LQ4	-	tf-link
A5JNG8	A0A2R8QLT7	792333	-	nanog	engase	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1QN54	-	-	sall4	kif3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	F1R9P8	792333	-	nanog	jkamp	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9P055;Ce:G5EBX4;Dm:Q8SXK7;Mm:Q8BI36;Rn:D3ZZT8	-	tf-link
A5JNG8	F1R909	792333	100535981	nanog	si:ch211-250c4.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7F8Y0	792333	559084	nanog	bicral	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6AI39;Mm:Q8CHH5	Rn:D4A240	tf-link
Q9I9P9	E9QG94	30639	-	smad2	si:ch211-59d17.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	F1Q7H6	322275	323865	rad21a	nxf1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QLZ8	57930	-	foxh1	slc27a4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1Q9L1	-	-	sall4	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9BV19;Dm:Q8INX1;Mm:Q5EBG8;Rn:D4A7G9	Ce:Q09227	tf-link
Q6TEL1	Q5PRC0	322275	494109	rad21a	ch25h	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O95992;Mm:Q9Z0F5;Rn:Q4QQV7	-	tf-link
Q6TEL1	A0A0R4IPH8	322275	-	rad21a	txnrd3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	E9QIB7	393202	558848	hif1ab	ulk1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:O75385;Rn:D3ZMG0	Mm:A0A0R4J0B3	tf-link
A5JNG8	F1QQT3	792333	-	nanog	lims1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P48059;Rn:C0KUC6	Mm:A0A5F8MPJ3	tf-link
A5JNG8	A0A2R8RQR1	792333	-	nanog	senp6b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1Q7Q6	57930	-	foxh1	marcksa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P29966;Mm:P26645;Rn:F1LMW7	-	tf-link
A5JNG8	F6NGW9	792333	555448	nanog	snx8a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y5X2;Rn:D3ZUJ9	Mm:Q3U0I9	tf-link
Q9I9E1	E9QG91	57930	563644	foxh1	kdm6bb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F8W4L6	792333	-	nanog	slc25a44a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A1D5NSM6	57930	-	foxh1	madd	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8WXG6;Ce:O02626	Dm:M9NGF2;Mm:A2AGQ4;Rn:A0A0G2KA27	tf-link
A5JNG8	Q4V9N1	792333	334107	nanog	tsn	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q15631;Dm:Q7JVK6;Mm:Q62348	Rn:E9PT79	tf-link
Q9I9P9	Q6DGX4	30639	436852	smad2	gcshb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QBG4	57930	561190	foxh1	atp2b1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
