"protein","relType","goTerm","goName","namespace","neverAnnotate"
"P07639","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P07639","enables","GO:0003856","3-dehydroquinate synthase activity","molecular_function","false"
"P07639","enables","GO:0046872","metal ion binding","molecular_function","false"
"P07639","involved_in","GO:0009423","chorismate biosynthetic process","biological_process","false"
"P07639","enables","GO:0016829","lyase activity","molecular_function","false"
"P07639","enables","GO:0005515","protein binding","molecular_function","false"
"P07639","involved_in","GO:0009073","aromatic amino acid family biosynthetic process","biological_process","false"
"P07639","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P07639","enables","GO:0070403","NAD+ binding","molecular_function","false"
"P07639","enables","GO:0008270","zinc ion binding","molecular_function","false"
"P0A6Z6","enables","GO:0001217","DNA-binding transcription repressor activity","molecular_function","false"
"P0A6Z6","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P0A6Z6","enables","GO:0003677","DNA binding","molecular_function","false"
"P0A6Z6","enables","GO:0000976","transcription cis-regulatory region binding","molecular_function","false"
"P0A6Z6","part_of","GO:0032993","protein-DNA complex","cellular_component","false"
"P0A6Z6","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0A6Z6","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"P0A6Z6","enables","GO:0001046","core promoter sequence-specific DNA binding","molecular_function","false"
"P0A6Z6","enables","GO:0016151","nickel cation binding","molecular_function","false"
"P0A6Z6","enables","GO:0005515","protein binding","molecular_function","false"
"P0A6Z6","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P0A6Z6","acts_upstream_of_or_within","GO:2000143","negative regulation of DNA-templated transcription initiation","biological_process","false"
"P0A6Z6","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0A6Z6","part_of","GO:0005667","transcription regulator complex","cellular_component","false"
"P0A6Z6","involved_in","GO:0010045","response to nickel cation","biological_process","false"
"P0A754","involved_in","GO:0051454","intracellular pH elevation","biological_process","false"
"P0A754","enables","GO:0008753","NADPH dehydrogenase (quinone) activity","molecular_function","false"
"P0A754","located_in","GO:0016020","membrane","cellular_component","false"
"P0A754","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P0A754","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P0A754","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0A754","involved_in","GO:0051453","regulation of intracellular pH","biological_process","false"
"P0A754","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"P0A754","enables","GO:0005515","protein binding","molecular_function","false"
"P0A754","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0A754","involved_in","GO:1901381","positive regulation of potassium ion transmembrane transport","biological_process","false"
"P0A754","enables","GO:0003955","NAD(P)H dehydrogenase (quinone) activity","molecular_function","false"
"P0A754","enables","GO:0050136","NADH:ubiquinone reductase (non-electrogenic) activity","molecular_function","false"
"P0A754","enables","GO:0010181","FMN binding","molecular_function","false"
"P0A754","part_of","GO:1903103","potassium:proton antiporter complex","cellular_component","false"
"P03959","part_of","GO:0031004","potassium ion-transporting ATPase complex","cellular_component","false"
"P03959","acts_upstream_of_or_within","GO:0098655","monoatomic cation transmembrane transport","biological_process","false"
"P03959","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"P03959","involved_in","GO:0071805","potassium ion transmembrane transport","biological_process","false"
"P03959","part_of","GO:1903103","potassium:proton antiporter complex","cellular_component","false"
"P03959","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P03959","enables","GO:0008556","P-type potassium transmembrane transporter activity","molecular_function","false"
"P03959","enables","GO:0030955","potassium ion binding","molecular_function","false"
"P03959","enables","GO:0005515","protein binding","molecular_function","false"
"P03959","located_in","GO:0016020","membrane","cellular_component","false"
"P03959","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P36937","acts_upstream_of_or_within","GO:0071805","potassium ion transmembrane transport","biological_process","false"
"P36937","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"P36937","enables","GO:0008556","P-type potassium transmembrane transporter activity","molecular_function","false"
"P36937","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P36937","part_of","GO:1903103","potassium:proton antiporter complex","cellular_component","false"
"P36937","acts_upstream_of_or_within","GO:0098655","monoatomic cation transmembrane transport","biological_process","false"
"P36937","located_in","GO:0016020","membrane","cellular_component","false"
"P36937","part_of","GO:0031004","potassium ion-transporting ATPase complex","cellular_component","false"
"P36937","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P03961","enables","GO:0005524","ATP binding","molecular_function","false"
"P03961","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P03961","involved_in","GO:0071805","potassium ion transmembrane transport","biological_process","false"
"P03961","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P03961","acts_upstream_of_or_within","GO:0098655","monoatomic cation transmembrane transport","biological_process","false"
"P03961","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P03961","enables","GO:0005515","protein binding","molecular_function","false"
"P03961","part_of","GO:0031004","potassium ion-transporting ATPase complex","cellular_component","false"
"P03961","part_of","GO:1903103","potassium:proton antiporter complex","cellular_component","false"
"P03961","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"P03961","enables","GO:0008556","P-type potassium transmembrane transporter activity","molecular_function","false"
"P03961","located_in","GO:0016020","membrane","cellular_component","false"
"P03819","enables","GO:0015643","toxic substance binding","molecular_function","false"
"P03819","involved_in","GO:0051453","regulation of intracellular pH","biological_process","false"
"P03819","involved_in","GO:0006812","monoatomic cation transport","biological_process","false"
"P03819","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"P03819","enables","GO:0015079","potassium ion transmembrane transporter activity","molecular_function","false"
"P03819","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P03819","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"P03819","acts_upstream_of_or_within","GO:0042542","response to hydrogen peroxide","biological_process","false"
"P03819","located_in","GO:0016020","membrane","cellular_component","false"
"P03819","enables","GO:0019899","enzyme binding","molecular_function","false"
"P03819","involved_in","GO:0051454","intracellular pH elevation","biological_process","false"
"P03819","part_of","GO:1903103","potassium:proton antiporter complex","cellular_component","false"
"P03819","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P03819","enables","GO:0015503","glutathione-regulated potassium exporter activity","molecular_function","false"
"P03819","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P03819","enables","GO:0005515","protein binding","molecular_function","false"
"P03819","involved_in","GO:1902600","proton transmembrane transport","biological_process","false"
"P03819","involved_in","GO:0051595","response to methylglyoxal","biological_process","false"
"P03819","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P03819","involved_in","GO:0071805","potassium ion transmembrane transport","biological_process","false"
"P03819","enables","GO:0015297","antiporter activity","molecular_function","false"
"P03819","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P03819","acts_upstream_of_or_within","GO:0009636","response to toxic substance","biological_process","false"
"P03819","acts_upstream_of_or_within","GO:0006885","regulation of pH","biological_process","false"
"P45522","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P45522","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P45522","involved_in","GO:0006812","monoatomic cation transport","biological_process","false"
"P45522","located_in","GO:0016020","membrane","cellular_component","false"
"P45522","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"P45522","involved_in","GO:0051453","regulation of intracellular pH","biological_process","false"
"P45522","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P45522","involved_in","GO:1902600","proton transmembrane transport","biological_process","false"
"P45522","involved_in","GO:0071805","potassium ion transmembrane transport","biological_process","false"
"P45522","involved_in","GO:0006813","potassium ion transport","biological_process","false"
