id	name	namespace	alt_id	def	comment	subset	synonym	xref	is_a	relationship	property_value
GO:0018022	peptidyl-lysine methylation	biological_process		The methylation of peptidyl-lysine to form either the mono-, di- or trimethylated derivative. [GOC:ai]		gocheck_do_not_annotate			GO:0018205 ! peptidyl-lysine modification		
GO:0018023	peptidyl-lysine trimethylation	biological_process		The methylation of peptidyl-lysine to form peptidyl-N6,N6,N6-trimethyl-L-lysine. [RESID:AA0074]		gocheck_do_not_annotate		RESID:AA0074	GO:0018022 ! peptidyl-lysine methylation		
GO:0018026	peptidyl-lysine monomethylation	biological_process		The methylation of peptidyl-lysine to form peptidyl-N6-methyl-L-lysine. [RESID:AA0076]		gocheck_do_not_annotate		RESID:AA0076	GO:0018022 ! peptidyl-lysine methylation		
GO:0018027	peptidyl-lysine dimethylation	biological_process		The methylation of peptidyl-lysine to form peptidyl-N6,N6-dimethyl-L-lysine. [RESID:AA0075]		gocheck_do_not_annotate		RESID:AA0075	GO:0018022 ! peptidyl-lysine methylation		
GO:0018028	peptidyl-lysine myristoylation	biological_process		The myristoylation of peptidyl-lysine to form peptidyl-N6-myristoyl-L-lysine. [RESID:AA0078]		gocheck_do_not_annotate	peptidyl-lysine myristylation EXACT []	RESID:AA0078	GO:0018377 ! protein myristoylation		
GO:0018029	peptidyl-lysine palmitoylation	biological_process		The palmitoylation of peptidyl-lysine to form peptidyl-N6-palmitoyl-L-lysine. [RESID:AA0077]		gocheck_do_not_annotate		RESID:AA0077	GO:0018205 ! peptidyl-lysine modification		
GO:0018032	protein amidation	biological_process		Addition of an amide group from a glycine to a protein amino acid. [UniProtKB-KW:KW-0027]		gocheck_do_not_annotate	protein amino acid amidation EXACT [GOC:bf]		GO:0043412 ! macromolecule modification		
GO:0018057	peptidyl-lysine oxidation	biological_process		The oxidation of the terminal amino-methylene groups of peptidyl-L-lysine or peptidyl-5-hydroxy-L-lysine to aldehyde groups to form allysine or hydroxyallysine residues, respectively; these are intermediates in the formation of covalent cross-links between adjacent polypeptide chains in proteins such as collagens. [ISBN:0198547684, RESID:AA0121]		gocheck_do_not_annotate		RESID:AA0121	GO:0018205 ! peptidyl-lysine modification		
GO:0018058	N-terminal protein amino acid deamination, from amino carbon	biological_process		The oxidative deamination of the alpha carbon of an encoded N-terminal amino acid, to form pyruvic acid retaining an amide bond between its 1-carboxyl group and the adjacent residue. The pyruvate 2-oxo group may become an enzyme active site, or it may be reduced to an alcohol. [RESID:AA0127, RESID:AA0128, RESID:AA0129]		gocheck_do_not_annotate		RESID:AA0129	GO:0031363 ! N-terminal protein amino acid deamination		
GO:0018059	N-terminal peptidyl-serine deamination	biological_process		The oxidative deamination of N-terminal peptidyl-serine to form pyruvic acid with an amide bond between its 1-carboxyl group and the N-terminal residue. [RESID:AA0127]		gocheck_do_not_annotate			GO:0018058 ! N-terminal protein amino acid deamination, from amino carbon		
GO:0018060	N-terminal peptidyl-cysteine deamination	biological_process		The oxidative deamination of N-terminal peptidyl-cysteine to form pyruvic acid with an amide bond between its 1-carboxyl group and the N-terminal residue. [RESID:AA0127]		gocheck_do_not_annotate			GO:0018058 ! N-terminal protein amino acid deamination, from amino carbon		
GO:0018061	peptidyl-L-3-phenyllactic acid biosynthetic process from peptidyl-phenylalanine	biological_process		The modification of a N-terminal peptidyl-phenylalanine residue by either oxidative deamination or by transamination and subsequent reduction to form peptidyl-L-3-phenyllactic acid. [RESID:AA0128]		gocheck_do_not_annotate	peptidyl-L-3-phenyllactic acid synthesis from peptidyl-phenylalanine EXACT []	RESID:AA0128	GO:0018207 ! peptidyl-phenylalanine modification		
GO:0018062	peptidyl-tryptophan succinylation	biological_process		The modification of an N-terminal peptidyl-tryptophan residue to form peptidyl-N2-succinyl-L-tryptophan. [RESID:AA0130]		gocheck_do_not_annotate		RESID:AA0130	GO:0031365 ! N-terminal protein amino acid modification		
GO:0018063	cytochrome c-heme linkage	biological_process		The linkage of cytochromes and other heme proteins to heme. [RESID:AA0134, RESID:AA0135]		gocheck_do_not_annotate	cytochrome c-haem linkage EXACT []	RESID:AA0135	GO:0017003 ! protein-heme linkage	part_of GO:0071840 ! cellular component organization or biogenesis	
GO:0018067	peptidyl-L-3',4'-dihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine	biological_process		The modification of protein tyrosine to peptidyl-L-3',4'-dihydroxyphenylalanine (DOPA). [RESID:AA0146]		gocheck_do_not_annotate	peptidyl-L-3',4'-dihydroxyphenylalanine synthesis from peptidyl-tyrosine EXACT []	RESID:AA0146	GO:0018336 ! peptidyl-tyrosine hydroxylation		
GO:0018068	peptidyl-L-2',4',5'-topaquinone biosynthetic process from peptidyl-tyrosine	biological_process		The modification of protein tyrosine to L-2',4',5'-topaquinone, characteristic of the active site of copper amine oxidases. [RESID:AA0147]		gocheck_do_not_annotate	peptidyl-L-2',4',5'-topaquinone synthesis from peptidyl-tyrosine EXACT []	RESID:AA0147	GO:0018212 ! peptidyl-tyrosine modification		
GO:0018070	peptidyl-serine phosphopantetheinylation	biological_process		The phosphopantetheinylation of peptidyl-serine to form peptidyl-O-phosphopantetheine-L-serine. [RESID:AA0150]		gocheck_do_not_annotate		RESID:AA0150	GO:0018215 ! protein phosphopantetheinylation		
GO:0018072	peptidyl-L-glutamyl 5-glycerylphosphorylethanolamine biosynthetic process from peptidyl-glutamic acid	biological_process		The modification of peptidyl-glutamic acid residues by the covalent attachment of ethanolamine, itself further modified by the addition of a phosphoglycerol unit. [PMID:2569467, RESID:AA0170]		gocheck_do_not_annotate	peptidyl-L-glutamyl 5-glycerylphosphorylethanolamine synthesis from peptidyl-glutamic acid EXACT []	RESID:AA0170	GO:0018200 ! peptidyl-glutamic acid modification		
GO:0018076	N-terminal peptidyl-lysine acetylation	biological_process		The acetylation of the N-terminal lysine of proteins. [GOC:ai]		gocheck_do_not_annotate			GO:0018394 ! peptidyl-lysine acetylation		
GO:0018082	peptidyl-(Z)-dehydrobutyrine biosynthetic process from peptidyl-threonine	biological_process		The formation of (Z)-dehydrobutyrine by the dehydration of peptidyl-threonine. [RESID:AA0182]		gocheck_do_not_annotate	peptidyl-(Z)-dehydrobutyrine synthesis from peptidyl-threonine EXACT []	RESID:AA0182	GO:0018210 ! peptidyl-threonine modification		
GO:0018083	peptidyl-L-3-oxoalanine biosynthetic process from peptidyl-cysteine or peptidyl-serine	biological_process		The modification of peptidyl-cysteine or peptidyl-serine to peptidyl-L-3-oxoalanine; characteristic of the active sites of arylsulfatases. [RESID:AA0185]		gocheck_do_not_annotate	peptidyl-L-3-oxoalanine synthesis from peptidyl-cysteine or peptidyl-serine EXACT []	RESID:AA0185	GO:0018209 ! peptidyl-serine modification		
GO:0018084	peptidyl-lactic acid biosynthetic process from peptidyl-serine	biological_process		The modification of N-terminal peptidyl-serine to lactic acid. [RESID:AA0186]		gocheck_do_not_annotate	peptidyl-lactic acid synthesis from peptidyl-serine EXACT []	RESID:AA0186	GO:0018209 ! peptidyl-serine modification		
GO:0018085	peptidyl-L-amino acid racemization	biological_process		The process of conversion of a L-amino acid into its enantiomer, the corresponding D-amino acid. [GOC:ma]		gocheck_do_not_annotate			GO:0018193 ! peptidyl-amino acid modification		
GO:0018094	protein polyglycylation	biological_process		The addition of glycyl units covalently bound to the gamma carboxyl group peptidyl-glutamic acid. [RESID:AA0201]		gocheck_do_not_annotate		RESID:AA0201	GO:0018200 ! peptidyl-glutamic acid modification		
GO:0018095	protein polyglutamylation	biological_process		The addition of one or more alpha-linked glutamyl units to the gamma carboxyl group of peptidyl-glutamic acid. [RESID:AA0202]		gocheck_do_not_annotate		RESID:AA0202	GO:0018200 ! peptidyl-glutamic acid modification		
GO:0018102	peptidyl-arginine hydroxylation to peptidyl-4-hydroxy-L-arginine	biological_process		The hydroxylation of peptidyl-arginine to form peptidyl-4-hydroxy-L-arginine. [RESID:AA0215]		gocheck_do_not_annotate		RESID:AA0215	GO:0030961 ! peptidyl-arginine hydroxylation		
GO:0018105	peptidyl-serine phosphorylation	biological_process		The phosphorylation of peptidyl-serine to form peptidyl-O-phospho-L-serine. [RESID:AA0037]		gocheck_do_not_annotate		RESID:AA0037	GO:0018209 ! peptidyl-serine modification		
GO:0018106	peptidyl-histidine phosphorylation	biological_process		The phosphorylation of peptidyl-histidine to form peptidyl-1'-phospho-L-histidine (otherwise known as tau-phosphohistidine, tele-phosphohistidine) or peptidyl-3'-phospho-L-histidine (otherwise known as pi-phosphohistidine, pros-phosphohistidine). [RESID:AA0035, RESID:AA0036]		gocheck_do_not_annotate		RESID:AA0036	GO:0018202 ! peptidyl-histidine modification		
GO:0018107	peptidyl-threonine phosphorylation	biological_process		The phosphorylation of peptidyl-threonine to form peptidyl-O-phospho-L-threonine. [RESID:AA0038]		gocheck_do_not_annotate		RESID:AA0038	GO:0018210 ! peptidyl-threonine modification		
GO:0018108	peptidyl-tyrosine phosphorylation	biological_process		The phosphorylation of peptidyl-tyrosine to form peptidyl-O4'-phospho-L-tyrosine. [RESID:AA0039]		gocheck_do_not_annotate		RESID:AA0039	GO:0018212 ! peptidyl-tyrosine modification		
GO:0018109	peptidyl-arginine phosphorylation	biological_process		The phosphorylation of peptidyl-arginine to form omega-N-phospho-L-arginine. [RESID:AA0222]		gocheck_do_not_annotate		RESID:AA0222	GO:0018195 ! peptidyl-arginine modification		
GO:0018115	peptidyl-S-diphytanylglycerol diether-L-cysteine biosynthetic process from peptidyl-cysteine	biological_process		The modification of cysteine to form peptidyl-S-diphytanylglycerol diether-L-cysteine. [PMID:7797461, RESID:AA0223]		gocheck_do_not_annotate	peptidyl-S-diphytanylglycerol diether-L-cysteine synthesis from peptidyl-cysteine EXACT []	RESID:AA0223	GO:0018198 ! peptidyl-cysteine modification		
GO:0018116	peptidyl-lysine adenylylation	biological_process		The adenylylation of peptidyl-lysine to form peptidyl-N6-(phospho-5'-adenosine)-L-lysine. [RESID:AA0227]		gocheck_do_not_annotate	peptidyl-lysine adenylation EXACT []	RESID:AA0227	GO:0018205 ! peptidyl-lysine modification		
GO:0018117	protein adenylylation	biological_process	GO:0018176	The addition of an adenylyl group (adenosine 5'-monophosphate; AMP) to a protein amino acid. [GOC:ai, GOC:jsg, GOC:sart, PMID:21607083]		gocheck_do_not_annotate	protein AMPylation EXACT [GOC:jsg, GOC:sart, PMID:21607083]		GO:0018175 ! protein nucleotidylation		
GO:0018119	peptidyl-cysteine S-nitrosylation	biological_process		The covalent addition of a nitric oxide (NO) group to the sulphur (S) atom of a cysteine residue in a protein, to form peptidyl-S-nitrosyl-L-cysteine. [RESID:AA0230]		gocheck_do_not_annotate	S-nitrosylation EXACT [PMID:20972426]	RESID:AA0230	GO:0018198 ! peptidyl-cysteine modification		
GO:0018125	peptidyl-cysteine methylation	biological_process		The methylation of peptidyl-cysteine to form peptidyl-S-methyl-L-cysteine. [RESID:AA0234]		gocheck_do_not_annotate		RESID:AA0234	GO:0018198 ! peptidyl-cysteine modification		
GO:0018126	protein hydroxylation	biological_process		The addition of a hydroxy group to a protein amino acid. [GOC:ai]		gocheck_do_not_annotate	protein amino acid hydroxylation EXACT [GOC:bf]		GO:0043412 ! macromolecule modification		
GO:0018143	nucleic acid-protein covalent cross-linking	biological_process		The formation of a covalent cross-link between a nucleic acid and a protein. [GOC:ma]		gocheck_do_not_annotate			GO:0043412 ! macromolecule modification		
GO:0018144	RNA-protein covalent cross-linking	biological_process		The formation of a covalent cross-link between RNA and a protein. [GOC:ma]		gocheck_do_not_annotate			GO:0018143 ! nucleic acid-protein covalent cross-linking		
GO:0018147	molybdenum incorporation via L-selenocysteinyl molybdenum bis(molybdopterin guanine dinucleotide)	biological_process		The incorporation of molybdenum into a protein via L-selenocysteinyl molybdenum bis(molybdopterin guanine dinucleotide). [RESID:AA0248]		gocheck_do_not_annotate		RESID:AA0248	GO:0050844 ! peptidyl-selenocysteine modification		
GO:0018148	RNA-protein covalent cross-linking via peptidyl-tyrosine	biological_process		The formation of a covalent cross-link between RNA and a peptidyl-tyrosine residue by the formation of O4'-(phospho-5'-RNA)-L-tyrosine. [RESID:AA0249]		gocheck_do_not_annotate		RESID:AA0249	GO:0018212 ! peptidyl-tyrosine modification		
GO:0018149	peptide cross-linking	biological_process		The formation of a covalent cross-link between or within protein chains. [GOC:jsg]		gocheck_do_not_annotate			GO:0043412 ! macromolecule modification		
GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	biological_process		The formation of an isopeptide cross-link between peptidyl-lysine and peptidyl-glutamine to produce N6-(L-isoglutamyl)-L-lysine. [RESID:AA0124]		gocheck_do_not_annotate		RESID:AA0124	GO:0018262 ! isopeptide cross-linking		
